record_id,score_x,score_y,score_z,multi,malf,good_drop,multi_drop,other_drop,fmin_x,fmin_y,fmin_z,processed,investigate
20110511_043732_KUZ,1.0,1.0,1.0,False,False,False,False,False,0.6,0.8,1.0,True,False
20110511_043732_ODZ,0.25,0.25,0.25,False,False,False,False,False,6.0,7.0,6.0,True,False
20110511_043732_WKHS,0.75,1.0,0.75,False,False,False,False,False,0.4,0.2,0.5,True,False
20110512_181753_TCW,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110515_093618_PXZ,,,,False,False,False,False,False,,,,False,True
20110528_052450_DSZ,0.25,0.25,0.25,False,False,False,False,False,1.0,1.0,1.0,True,False
20110528_154752_HAZ,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.8,True,False
20110528_154752_OXZ,0.25,0.25,0,False,False,False,False,False,4.0,2.4,6.0,True,False
20110528_183552_BFZ,0.0,0.0,0.0,False,False,False,False,False,1.1,1.8,1.8,True,False
20110528_183552_KHZ,0.0,0.0,0.0,False,False,False,False,False,0.9,1.4,2.0,True,False
20110528_183552_TCW,0.0,0.0,0.0,False,False,False,False,False,1.1,1.0,1.3,True,False
20110603_104144_MAYC,,,,False,False,False,True,False,,,,True,False
20110605_210955_PGMS,0.0,0.0,0.5,False,False,False,False,False,10.0,10.0,10.0,True,False
20110605_210955_WIGC,0.0,0.0,0.0,False,False,False,False,False,0.8,0.8,0.4,True,False
20110609_201628_BFZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20110613_022049_ASHS,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20110613_022049_CACS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022049_DKHS,0.75,0.75,0.75,False,False,False,False,False,0.3,0.3,0.4,True,False
20110613_022123_ASHS,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20110613_022123_D14C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022123_D15C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022144_D13C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022144_D14C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022148_D15C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110613_022340_PARS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20110613_022641_CACS,,,,False,False,False,False,False,,,,False,True
20110613_022641_PARS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20110613_022951_DSZ,0.0,0.0,0.0,False,False,False,False,False,2.0,2.0,0.1,True,False
20110613_022951_MAYC,,,,False,False,False,True,False,,,,True,False
20110613_022951_ODZ,,,,False,False,False,False,False,,,,False,True
20110613_023000_DSZ,,,,False,False,False,True,False,,,,True,False
20110613_023000_LPOC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20110613_024030_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110613_024030_KPOC,0.25,0.25,0.0,False,False,False,False,False,0.1,1.5,3.0,True,False
20110613_024030_RHSC,0.25,0.25,0.25,False,False,False,False,False,0.1,0.3,4.5,True,False
20110613_025408_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110613_144808_SWNC,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.4,True,False
20110614_183202_HVSC,0.75,1.0,0.75,False,False,False,False,False,1.2,1.1,1.8,True,False
20110617_185050_NNZ,0.75,0.25,0.75,False,False,False,False,False,0.3,0.6,0.6,True,False
20110618_082709_NBLC,0.25,0.5,0.0,False,False,False,False,False,1.1,0.6,5.0,True,False
20110619_205315_TUZ,1.0,1.0,1.0,False,False,False,False,False,0.6,0.5,0.5,True,False
20110621_152808_ROLC,0.25,0.25,0.25,False,False,False,False,False,10.0,10.0,10.0,True,False
20110621_152808_TUZ,1.0,1.0,1.0,False,False,False,False,False,0.3,0.1,0.35,True,False
20110625_211655_DSZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20110625_234532_KHZ,0.75,0.75,0.75,False,False,True,False,False,1.5,1.0,1.0,True,False
20110630_202347_MXZ,0.75,0.0,0.75,False,False,False,False,False,1.0,10.0,1.0,True,False
20110705_033625_IFPS,1.0,1.0,1.0,False,False,False,False,False,0.2,0.25,0.25,True,False
20110705_033625_MWFS,0.5,0.5,1,False,False,False,False,False,0.2,0.2,0.2,True,False
20110705_033625_SCAC,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20110705_033625_TUDS,0.75,0.5,0.5,False,False,False,False,False,0.2,0.2,1.0,True,False
20110705_033625_VRZ,0.25,0.5,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110706_024815_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110706_190318_QRZ,0.0,0.0,0.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20110724_093338_DSLC,1.0,1.0,0.0,False,False,False,False,False,0.9,0.9,10.0,True,False
20110724_093338_GRZ,0.0,0.0,0.0,False,False,False,False,False,1.5,2.1,1.2,True,False
20110729_074223_HAZ,0.5,1,1,False,False,False,False,False,0.3,0.4,0.6,True,False
20110802_191846_WAKC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20110809_014615_NNZ,1.0,1.0,1.0,False,False,False,False,False,0.3,0.1,0.5,True,False
20110820_170842_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110822_083634_CRLZ,1.0,1.0,1.0,False,False,False,False,False,0.15,0.1,0.25,True,False
20110822_083634_EAZ,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.6,True,False
20110826_214110_GKBS,1.0,1.0,1.0,False,False,False,False,False,0.6,0.5,0.6,True,False
20110829_191153_EDASD,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20110903_155217_GKBS,0.5,0.5,0.5,False,False,False,False,False,1.0,1.5,2.0,True,False
20110903_155217_PXZ,0.75,0.75,0.25,False,False,False,False,False,0.2,1.4,1.9,True,False
20110903_170919_WEL,0.75,0.75,0.75,False,False,False,False,False,3.0,3.0,10.0,True,False
20110909_192601_EYRS,,,,False,False,False,True,False,,,,True,False
20110910_173429_NNZ,0.5,0.5,0.5,False,False,False,False,False,3.0,3.0,3.0,True,False
20110910_231909_NNZ,0.75,0.75,0.75,False,False,False,False,False,0.3,0.4,0.3,True,False
20110911_162712_SYZ,0.75,1.0,0.75,False,False,False,False,False,0.8,0.9,0.8,True,False
20110915_111206_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110916_052755_MQZ,1.0,1.0,1.0,False,False,False,False,False,1.5,1.0,1.5,True,False
20110918_210134_RTZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20110930_104225_PVCS,0.25,0.25,0.0,False,False,False,False,False,0.9,0.4,1.3,True,False
20110930_104225_PXZ,1.0,1.0,1.0,False,False,False,False,False,1.0,0.8,2.0,True,False
20111005_134251_MQZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111015_203909_TCW,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111016_012140_TCW,0.5,0.5,0.5,False,False,False,False,False,0.4,0.55,0.45,True,False
20111017_124315_HAZ,1.0,1.0,1.0,False,False,False,False,False,0.1,1.5,0.4,True,False
20111020_022120_DSZ,1.0,1.0,0.5,False,False,False,False,False,1.6,1.6,2.2,True,False
20111022_131942_TCW,1.0,1.0,1.0,False,False,False,False,False,0.3,0.6,0.6,True,False
20111024_173500_DSZ,0.75,0.75,0.75,False,False,False,False,False,10.0,10.0,10.0,True,False
20111101_224159_OXZ,0.75,0.75,0.75,False,False,False,False,False,0.3,0.4,0.2,True,False
20111118_024351_TCW,0.5,0.5,0.5,False,False,False,False,False,1.0,0.8,2.0,True,False
20111118_090733_TCW,1.0,1.0,1.0,False,False,False,False,False,1.8,1.8,3.0,True,False
20111118_231256_MQZ,1.0,1.0,1.0,False,False,False,False,False,3.0,3.0,4.0,True,False
20111203_061910_WNHS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20111203_061910_WNKS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20111204_101523_HALS,,,,False,False,False,True,False,,,,True,False
20111210_234342_NNZ,1.0,1.0,1.0,False,False,False,False,False,1.8,1.6,1.9,True,False
20111221_022356_NNZ,0.25,0.25,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20111223_005838_BFZ,0.25,0.25,0.25,False,False,False,False,False,0.1,0.1,0.1,True,False
20111223_005838_D15C,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20111223_005838_WVAS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010025_SLRC,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111223_010053_DFHS,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111223_010626_HAZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111223_010626_OXZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010626_SLRC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010720_OXZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010720_SPRS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010720_SWNC,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111223_010751_OXZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111223_010751_SLRC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20111223_021803_CMHS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20111223_021803_DKHS,0.5,0.75,0.5,False,False,False,False,False,0.4,0.4,0.4,True,False
20111223_021955_CACS,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20111223_022003_ASHS,0.5,0.5,0.5,False,False,False,False,False,2.4,1.5,2.1,True,False
20111223_022338_SLRC,0.5,0.5,0.25,False,False,False,False,False,2.0,1.3,2.0,True,False
20111223_024000_BFZ,0.25,0.25,0.25,False,False,False,False,False,0.9,0.9,0.8,True,False
20111223_031435_PARS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20111223_044604_WSFC,0.0,0.0,0.0,False,False,False,False,False,2.0,10.0,10.0,True,False
20111223_173731_CSHS,,,,False,False,True,False,False,,,,True,False
20111227_222207_OXZ,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,1.4,True,False
20111230_093621_HAZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120101_164505_STKS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120101_164517_HVSC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120101_164517_STKS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120101_165016_TCW,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120101_165444_NNZ,0.75,0.75,0.75,False,False,False,False,False,1.4,0.9,2.0,True,False
20120101_181829_TCW,0.75,0.75,0.75,False,False,False,False,False,10.0,10.0,10.0,True,False
20120102_194241_WVAS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120103_040100_DSZ,0.25,0.25,0.25,False,False,False,False,False,6.0,4.0,8.0,True,False
20120103_040100_DUWZ,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120103_154551_MQZ,,,,False,False,False,True,False,,,,True,False
20120103_194746_FOZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20120103_205831_MQZ,1.0,1.0,1.0,False,False,False,False,False,4.0,3.0,2.8,True,False
20120104_192854_LBZ,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.2,True,False
20120104_192854_LPOC,1.0,1.0,0.25,False,False,False,False,False,0.8,1.0,1.1,True,False
20120104_192854_OXZ,1.0,1.0,1.0,False,False,False,False,False,0.2,0.1,0.2,True,False
20120104_192854_RHSC,0.5,0.5,0,False,False,False,False,False,0.7,0.8,1.1,True,False
20120105_110228_DSLC,1.0,1.0,1.0,False,False,False,False,False,1.1,0.9,1.1,True,False
20120106_162515_CRLZ,1.0,1.0,1.0,False,False,False,False,False,0.9,0.8,0.8,True,False
20120106_162515_HHSS,1.0,1.0,1.0,False,False,False,False,False,1.4,0.9,1.5,True,False
20120106_162515_MQZ,1.0,1.0,1.0,False,False,False,False,False,0.8,1.2,0.7,True,False
20120106_162515_OXZ,1.0,1.0,1.0,False,False,False,False,False,2.0,1.6,2.0,True,False
20120107_092659_MAYC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120107_171436_CTZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20120107_171436_PXZ,0.25,0.25,0.25,False,False,False,False,False,1.0,1.1,1.1,True,False
20120107_171436_QRZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20120109_190331_DSZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120112_075656_SLRC,1.0,1.0,1.0,False,False,False,False,False,1.0,0.7,0.6,True,False
20120114_134753_WAKC,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120116_173742_TCW,0.75,0.75,0.75,False,False,False,False,False,4.0,3.0,7.0,True,False
20120119_011417_HVSC,1.0,1.0,1.0,False,False,False,False,False,3.0,3.0,4.0,True,False
20120119_075812_BFZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120119_213258_MTHS,1.0,1.0,1.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120120_214522_OXZ,1.0,1.0,1.0,False,False,False,False,False,0.5,0.5,0.5,True,False
20120123_000214_QRZ,1.0,1.0,1.0,False,False,False,False,False,1.0,1.3,1.4,True,False
20120127_074201_ROLC,0.25,0.75,0.5,False,False,False,False,False,1.3,1.2,1.3,True,False
20120127_162954_FAIS,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20120207_102105_LRSS,1.0,1.0,1.0,False,False,False,False,False,0.7,0.6,0.7,True,False
20120207_102105_RTZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120208_100621_LPOC,0.75,1.0,0.75,False,False,False,False,False,0.8,0.8,1.1,True,False
20120210_093648_LPCC,,,,False,False,False,False,False,,,,False,True
20120214_041354_DALS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120219_121925_MRZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120219_223840_MTHS,,,,False,False,False,False,False,,,,False,True
20120223_013415_BWRS,0.75,0.5,0.25,False,False,False,False,False,0.9,1.0,1.1,True,False
20120225_090016_FAIS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120310_182625_GKBS,1.0,0.75,1.0,False,False,False,False,False,0.4,1.6,0.5,True,False
20120316_182317_NEWS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120317_130519_THOB,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120317_130519_WAZ,1.0,1.0,1.0,False,False,False,False,False,0.3,0.4,0.5,True,False
20120317_130519_WCDS,0.0,0.25,0.0,False,False,False,False,False,0.1,0.8,2.2,True,False
20120323_040920_FAIS,,,,False,False,False,True,False,,,,True,False
20120323_040920_PTOS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120326_131017_TEPS,0.25,0.25,1.0,False,False,False,False,False,1.1,0.8,0.6,True,False
20120401_040610_MTHS,1,1,0.5,False,False,False,False,False,10.0,10.0,10.0,True,False
20120406_113337_SPRS,1.0,1.0,1.0,False,False,False,False,False,0.5,0.2,0.3,True,False
20120422_100853_MTHS,1.0,1.0,1.0,False,False,False,False,False,0.2,0.2,0.2,True,False
20120424_031020_MTHS,1.0,1.0,1.0,False,False,True,False,False,10.0,10.0,10.0,True,False
20120424_125336_WVAS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120523_201249_WVZ,0.5,0.5,0.5,False,False,False,False,False,10.0,10.0,10.0,True,False
20120601_205250_HVSC,1.0,1.0,1.0,False,False,False,False,False,0.8,0.8,1.2,True,False
20120605_233538_RTZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20120622_124224_MAYC,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120703_103615_ADCS,0.0,0.0,0.0,False,False,False,False,False,0.5,0.2,0.2,True,False
20120703_103615_BTWS,0.75,0.75,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20120703_103615_CBGS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20120703_103615_CECS,0.0,0.0,0.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20120703_103615_FDCS,0.0,0.0,0.0,False,False,False,False,False,0.1,0.5,0.7,True,False
20120703_103615_HALS,0.75,1.0,0.75,False,False,False,False,False,0.3,0.3,0.7,True,False
20120703_103615_HOCS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20120703_103615_TAIS,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20120703_104501_EYRS,0.25,0.5,0.5,False,False,False,False,False,1.0,1.0,1.1,True,False
20120706_032930_SBRC,0.25,0.25,0.0,False,False,False,False,False,1.0,1.1,10.0,True,False
20120707_005027_HWHS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120707_005027_WAIS,0.0,0.0,0.0,False,False,False,False,False,0.2,0.3,0.1,True,False
20120710_113217_EYRS,1.0,1.0,1.0,False,False,False,False,False,0.2,0.2,0.2,True,False
20120717_013516_FAIS,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20120717_013516_GKBS,1.0,1.0,0.0,False,False,False,False,False,0.8,0.4,0.5,True,False
20120717_013516_RTZ,1.0,1.0,1.0,False,False,False,False,False,0.3,0.3,0.4,True,False
20120731_011859_PWES,0.0,0.0,0.0,False,False,False,True,False,10.0,10.0,10.0,True,False
20120802_004407_MAYC,,,,False,False,False,True,False,,,,True,False
20120802_045801_WVAS,1.0,1.0,1.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120901_161043_NNZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20120901_161043_SEAS,1.0,1.0,1.0,False,False,False,False,False,0.6,0.6,0.9,True,False
20121001_191720_INHS_21,,,,False,False,False,True,False,,,,True,False
20121009_225126_LPOC_20,0.5,0.75,0.25,False,False,False,False,False,1.1,1.0,1.8,True,False
20121019_064250_TOTS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.5,1.0,True,False
20121029_193454_HCDS_20,0.25,0.25,0.5,False,False,False,False,False,0.1,0.3,0.3,True,False
20121207_181937_OPCS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20121207_181938_UTKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20121207_181941_MNGS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20121207_181943_NPCS_20,0.0,0.0,0.0,False,False,False,False,False,0.5,0.3,0.1,True,False
20121207_181945_WBFS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20121207_181946_PNBS_20,0.5,0.5,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20121207_181947_FXBS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20071220_075516_TUHS,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20100916_120853_SYZ,0.0,0.0,0.0,False,False,False,False,False,0.9,1.1,10.0,True,False
20101225_115940_TUDS,0.75,0.75,0,False,False,False,False,False,10.0,0.5,10.0,True,False
20110418_130302_NCHS,0.25,0.25,0.0,False,False,False,False,False,0.4,0.5,10.0,True,False
20110624_044951_BFZ,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20110811_011341_HSES,,,,False,False,True,False,False,,,,True,False
20110912_105009_MWZ,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20111108_111514_HAZ,0.75,0.0,1.0,False,False,False,False,False,1.0,10.0,3.0,True,False
20121207_181953_WRCS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20121207_181955_TACS_20,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20121220_193152_NAAS_20,0.75,1.0,0.25,False,False,False,False,False,0.4,0.5,0.5,True,False
20130119_033831_TFSS_20,,,,False,False,False,True,False,,,,True,False
20130120_004626_MKBS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130216_051655_WKHS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20130719_032126_KEKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130720_190451_MKBS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130720_191720_NEWS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130720_192041_ARKS_20,0.5,0.5,0.25,False,False,False,False,False,10.0,10.0,10.0,True,False
20130720_225529_WANS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130721_045030_FAIS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130721_050941_WNAS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_050941_WNHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_050944_PFAS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_050946_UHCS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_051002_KHLS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_051009_DHSS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_051010_GOVS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_051010_MENS_20,,,,False,False,False,True,False,,,,True,False
20130721_051014_UTKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130721_051326_QCCS_20,0.5,0.5,0.5,False,False,False,False,False,1.3,0.8,0.8,True,False
20130721_051328_LHBS_20,0.0,0.0,0.0,False,False,False,False,False,2.0,2.0,1.4,True,False
20130721_051349_THOB_21,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20130721_051713_POTS_20,1.0,1.0,1.0,False,False,False,False,False,0.9,0.5,0.9,True,False
20130721_051720_PWES_20,1.0,1.0,1.0,False,False,False,False,False,0.9,1.5,1.4,True,False
20130721_052950_ARKS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.3,0.4,True,False
20130721_151527_POTS_20,0.0,0.0,0.0,False,False,False,False,False,0.2,0.1,0.1,True,False
20130722_133219_MAVS_20,1.0,1.0,0.75,False,False,False,False,False,0.7,1.4,1.3,True,False
20130723_182600_BWRS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.3,0.3,True,False
20130724_141525_RCS1_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.2,0.4,True,False
20130725_094821_PTOS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20130725_230147_TOTS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.7,0.9,True,False
20130729_094449_MKBS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130731_174624_TOTS_20,,,,False,False,False,True,False,,,,True,False
20130731_235548_SEAS_20,,,,False,False,False,False,True,,,,True,False
20130731_235551_SEVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130731_235559_TAIS_20,,,,False,False,False,False,True,,,,True,False
20130802_125954_NEWS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20130808_170942_MISS_20,1.0,1.0,0.75,False,False,False,False,False,0.7,0.7,0.9,True,False
20130816_023108_RCS2_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130816_023109_WDFS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130816_023207_PNRS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.2,True,False
20130816_025658_KHLS_20,0.0,0.0,0.0,False,False,False,False,False,0.3,0.3,0.3,True,False
20130816_030644_BMTS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130816_031015_ARPS_20,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20130816_032215_RCBS_20,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20130816_032705_TOTS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.2,0.3,True,False
20130816_032712_LHBS_20,0.5,0.5,0.5,False,False,False,False,False,0.3,0.1,0.1,True,False
20130816_053152_RCBS_20,1.0,1.0,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20130816_055847_SEAS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130816_064307_HSES_20,1.0,1.0,0.75,False,False,False,False,False,0.15,0.25,0.2,True,False
20130816_065613_BMTS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20130816_222149_TSZ_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20130817_123946_FAIS_20,,,,False,False,False,False,False,,,,False,True
20130817_160815_MISS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.3,True,False
20130818_021746_WVZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20130904_120431_NELS_20,0.5,0.25,0.5,False,False,False,False,False,0.1,0.1,0.1,True,False
20131003_133705_KHLS_20,,,,False,False,False,False,False,,,,False,True
20131003_133738_LIRS_20,0.5,0.75,0.25,False,False,False,False,False,2.0,2.3,3.0,True,False
20131023_211843_MSZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20131210_062846_RRKS_20,0.25,0.5,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20140120_025327_TPPS_21,0.75,0.75,0.75,False,False,False,False,False,0.2,0.2,0.2,True,False
20140120_025333_WAIS_20,0.0,0.0,0.0,False,False,False,False,False,0.4,0.1,0.3,True,False
20140121_002457_HOCS_20,0.25,0.25,0.0,False,False,False,False,False,0.3,0.2,0.4,True,False
20140121_002509_LIRS_20,0.5,0.75,0.25,False,False,False,False,False,0.6,1.3,0.8,True,False
20140320_044204_MORS_20,1.0,0.75,0.25,False,False,False,False,False,0.7,0.5,1.0,True,False
20140412_203658_CMHS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.5,0.3,True,False
